,number_of_ACK,number_of_SYN,number_of_RST,number_of_PA,number_of_FA,number_of_SA,number_of_FPA,number_of_RA,ratio_syn_ack,ratio_ack_rst,ratio_syn_rst,number_sport_20percent,number_sport_35percent,number_sport_50percent,number_sport_75percent,number_dport_20percent,number_dport_35percent,number_dport_50percent,number_dport_75percent,number_src_20percent,number_src_35percent,number_src_50percent,number_src_75percent,number_dst_20percent,number_dst_35percent,number_dst_50percent,number_dst_75percent,average_IP_bytes,ratio_incom_to_outgo,number_uniq_ips,attack_aggregate
959,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
960,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
961,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
962,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
963,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
964,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
965,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
966,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
967,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
968,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
969,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
970,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
971,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
972,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
973,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
974,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
975,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
976,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
977,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
978,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
979,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
980,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
981,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
982,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
983,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
984,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
985,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
986,0,43,0,0,0,57,0,0,43.0,0.0,43.0,1,1,1,0,1,1,0,0,2,2,1,0,2,2,1,0,93.88,0.7543859649122807,1,0.43
987,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
988,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
989,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
990,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
991,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
992,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
993,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
994,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
995,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
996,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
997,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
998,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
999,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1000,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1001,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1002,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1003,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1004,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1005,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1006,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1007,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1008,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1009,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1010,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1011,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1012,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1013,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1014,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1015,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1016,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1017,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1018,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1019,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1020,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1021,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1022,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1023,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1024,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1025,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1026,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1027,0,8,83,0,0,9,0,0,8.0,0.012048192771084338,0.0963855421686747,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,49.96,10.11111111111111,1,0.91
1028,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
1029,0,27,46,0,0,27,0,0,27.0,0.021739130434782608,0.5869565217391305,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,73.48,2.7037037037037037,1,0.73
1030,0,48,5,0,0,47,0,0,48.0,0.2,9.6,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,99.48,1.127659574468085,1,0.53
1031,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1032,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1033,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1034,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1035,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1036,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1037,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1038,0,41,17,0,0,42,0,0,41.0,0.058823529411764705,2.411764705882353,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,90.88,1.380952380952381,1,0.58
1039,0,13,73,0,0,14,0,0,13.0,0.0136986301369863,0.1780821917808219,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,56.16,6.142857142857143,1,0.86
1040,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
1041,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
1042,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
1043,0,16,69,0,0,15,0,0,16.0,0.014492753623188406,0.2318840579710145,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,59.8,5.666666666666667,1,0.85
1044,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1045,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1046,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1047,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1048,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1049,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1050,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1051,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1052,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1053,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1054,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1055,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1056,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1057,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1058,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1059,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1060,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1061,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1062,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1063,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1064,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1065,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1066,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1067,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1068,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1069,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1070,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1071,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1072,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1073,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1074,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1075,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1076,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1077,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1078,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1079,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1080,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1081,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1082,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1083,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1084,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1085,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1086,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1087,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1088,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1089,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1090,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1091,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,1,0,2,2,1,0,101.16,1.0,2,0.49
1092,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1093,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1094,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1095,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1096,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1097,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1098,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
1099,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,2,0.5
